x_m,y_m
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866196,-0.979451
20.866182,-0.979466
20.866171,-0.980322
20.866280,-0.984120
20.866890,-0.992037
20.866861,-0.998839
20.867023,-1.007052
20.867056,-1.014839
20.866488,-1.022589
20.866058,-1.029466
20.865538,-1.035904
20.864468,-1.043274
20.862904,-1.052683
20.861658,-1.059081
20.860363,-1.066258
20.858580,-1.073344
20.856619,-1.080181
20.854618,-1.087213
20.852674,-1.092895
20.849566,-1.102663
20.846668,-1.109816
20.844555,-1.115249
20.841492,-1.122447
20.838259,-1.129562
20.835016,-1.136583
20.831575,-1.143144
20.828598,-1.148860
20.823503,-1.158134
20.819830,-1.164599
20.816549,-1.169826
20.811872,-1.176447
20.807880,-1.182677
20.803345,-1.188632
20.798042,-1.195198
20.792467,-1.202166
20.787670,-1.207716
20.782684,-1.213491
20.778423,-1.217806
20.773148,-1.223168
20.769053,-1.227338
20.767160,-1.229227
20.766113,-1.229825
20.765270,-1.230875
20.761948,-1.233176
20.758028,-1.236022
20.753183,-1.239778
20.746208,-1.244649
20.739729,-1.248996
20.733185,-1.253335
20.726789,-1.257052
20.721777,-1.260065
20.712128,-1.265037
20.705214,-1.268467
20.700293,-1.271049
20.693464,-1.273918
20.686388,-1.277110
20.679237,-1.279808
20.672161,-1.282365
20.663656,-1.285119
20.656042,-1.287260
20.648661,-1.289501
20.643147,-1.290689
20.635569,-1.292256
20.628267,-1.293887
20.620811,-1.295101
20.613266,-1.296381
20.604301,-1.297169
20.600275,-1.297750
20.589191,-1.298477
20.583059,-1.298513
20.575499,-1.298901
20.567877,-1.298759
20.560186,-1.298648
20.552761,-1.298127
20.546810,-1.297517
20.539541,-1.297132
20.529427,-1.295600
20.523096,-1.294572
20.515619,-1.293425
20.508202,-1.291736
20.500904,-1.290225
20.493633,-1.288227
20.487679,-1.286685
20.477642,-1.283382
20.470301,-1.280748
20.464584,-1.278721
20.457417,-1.275524
20.450562,-1.272761
20.443676,-1.269408
20.436909,-1.266148
20.428446,-1.261663
20.421795,-1.257939
20.415356,-1.254472
20.410318,-1.251164
20.404062,-1.247061
20.397739,-1.242905
20.391792,-1.238279
20.385880,-1.233900
20.381008,-1.229837
20.374989,-1.224944
20.367538,-1.218126
20.362986,-1.213564
20.357567,-1.208382
20.352446,-1.202946
20.347431,-1.197592
20.342447,-1.191789
20.338314,-1.186978
20.331902,-1.178873
20.327377,-1.172558
20.323833,-1.167567
20.319679,-1.161340
20.315752,-1.154874
20.311901,-1.148532
20.308346,-1.142011
20.305387,-1.136659
20.300650,-1.127136
20.297421,-1.120381
20.294744,-1.114200
20.292135,-1.107520
20.289328,-1.100258
20.286722,-1.092941
20.284214,-1.086498
20.280954,-1.077964
20.279505,-1.073742
20.276085,-1.064413
20.273859,-1.058352
20.271465,-1.051138
20.268885,-1.044135
20.266193,-1.037125
20.263615,-1.030213
20.261320,-1.024382
20.257587,-1.014180
20.255228,-1.008005
20.253408,-1.002866
20.252205,-0.999346
20.251356,-0.997668
20.249762,-0.994457
20.247084,-0.988180
20.244442,-0.981558
20.239553,-0.971091
20.236706,-0.964640
20.233980,-0.958672
20.230690,-0.952008
20.227753,-0.945472
20.224529,-0.938431
20.221151,-0.931381
20.218658,-0.926077
20.215372,-0.919515
20.210331,-0.909573
20.207588,-0.904214
20.203934,-0.897311
20.200687,-0.890701
20.197065,-0.884093
20.193457,-0.877331
20.190397,-0.871659
20.185463,-0.862367
20.181820,-0.855775
20.178627,-0.850411
20.174984,-0.843661
20.171320,-0.837095
20.167519,-0.830500
20.163696,-0.823915
20.158924,-0.815842
20.155172,-0.809442
20.151600,-0.803767
20.147518,-0.797150
20.144066,-0.791551
20.140430,-0.785534
20.136143,-0.778926
20.131563,-0.771660
20.128345,-0.766858
20.124182,-0.760499
20.118338,-0.751662
20.114912,-0.746384
20.110783,-0.740207
20.106337,-0.733724
20.102156,-0.727680
20.097712,-0.721305
20.094360,-0.716449
20.088165,-0.707691
20.083572,-0.701339
20.080223,-0.696419
20.075842,-0.690317
20.071362,-0.684326
20.066862,-0.677943
20.062346,-0.671983
20.057068,-0.665088
20.054131,-0.661211
20.047527,-0.653052
20.043943,-0.648216
20.038889,-0.641820
20.034016,-0.635907
20.029305,-0.630212
20.024477,-0.624300
20.018608,-0.617381
20.015844,-0.613851
20.008734,-0.605595
20.004820,-0.600959
19.999956,-0.595304
19.995066,-0.589786
19.990059,-0.583808
19.985107,-0.578268
19.980898,-0.573609
19.976036,-0.568091
19.968878,-0.560506
19.964268,-0.555466
19.958715,-0.549291
19.953753,-0.543324
19.949160,-0.537621
19.944515,-0.531822
19.941105,-0.527063
19.936838,-0.521039
19.930998,-0.512128
19.927929,-0.506754
19.923903,-0.500485
19.920187,-0.493374
19.916632,-0.486770
19.913616,-0.480289
19.909689,-0.471489
19.906601,-0.464353
19.904102,-0.457308
19.901999,-0.451590
19.899605,-0.444639
19.897331,-0.437419
19.895468,-0.430559
19.893761,-0.423356
19.892120,-0.416976
19.890779,-0.409722
19.888981,-0.399132
19.888069,-0.392877
19.887293,-0.385113
19.886436,-0.377744
19.886114,-0.370168
19.885668,-0.364564
19.885145,-0.361625
19.885233,-0.360945
19.885685,-0.359232
19.885685,-0.357039
19.885796,-0.354108
19.886023,-0.351595
19.886253,-0.349733
19.886690,-0.347062
19.886925,-0.345030
19.887341,-0.342835
19.888206,-0.337857
19.888809,-0.332716
19.889978,-0.325190
19.891331,-0.316978
19.892427,-0.309090
19.893383,-0.301934
19.894781,-0.292453
19.895285,-0.288190
19.896912,-0.277878
19.897585,-0.271375
19.898428,-0.264190
19.899490,-0.256464
19.900200,-0.248960
19.901468,-0.241426
19.902174,-0.234167
19.903830,-0.227164
19.905472,-0.217691
19.907087,-0.211146
19.909008,-0.203926
19.911066,-0.196570
19.913622,-0.188954
19.915657,-0.182614
19.918053,-0.176385
19.920832,-0.169342
19.925016,-0.159383
19.927551,-0.154099
19.930988,-0.146994
19.934534,-0.140050
19.938166,-0.133094
19.941885,-0.126703
19.944956,-0.121650
19.949041,-0.114956
19.954533,-0.106137
19.957722,-0.101000
19.961796,-0.094871
19.965345,-0.089073
19.969461,-0.082514
19.973791,-0.075565
19.978832,-0.067651
19.982758,-0.061346
19.986921,-0.055170
19.990011,-0.050153
19.994322,-0.043371
19.998432,-0.036921
20.002901,-0.029818
20.007462,-0.023192
20.011120,-0.018430
20.014996,-0.012631
20.021875,-0.004600
20.025566,-0.000059
20.030827,0.005557
20.035992,0.011112
20.041149,0.016396
20.046919,0.021758
20.053574,0.028011
20.056583,0.030492
20.065107,0.037538
20.069805,0.041290
20.076174,0.045767
20.082371,0.050150
20.088778,0.054321
20.095232,0.058480
20.100168,0.061279
20.109985,0.066807
20.116430,0.070231
20.122032,0.073011
20.128679,0.076185
20.135542,0.079198
20.142849,0.082240
20.150009,0.084985
20.158861,0.087886
20.163378,0.089403
20.173405,0.092418
20.179035,0.093958
20.186438,0.095768
20.193964,0.097064
20.201254,0.098685
20.208996,0.099830
20.217915,0.100963
20.222652,0.101848
20.232658,0.102346
20.239065,0.102962
20.246731,0.103236
20.254337,0.103148
20.261330,0.103379
20.269541,0.102894
20.279078,0.102327
20.283316,0.101809
20.293371,0.100694
20.299379,0.099705
20.306890,0.098366
20.314041,0.097035
20.321758,0.095237
20.328978,0.093577
20.334650,0.091943
20.341799,0.089737
20.351971,0.086574
20.357603,0.084381
20.364754,0.081748
20.371265,0.079079
20.378954,0.075654
20.386040,0.072239
20.390953,0.069893
20.397717,0.066599
20.406967,0.062089
20.412806,0.059122
20.419802,0.055849
20.426268,0.053019
20.432867,0.049829
20.439760,0.046299
20.445938,0.043517
20.453157,0.040138
20.462324,0.035583
20.467737,0.033046
20.474445,0.029655
20.481705,0.026318
20.488192,0.023386
20.494751,0.020044
20.503271,0.016059
20.509975,0.012746
20.516718,0.009552
20.522570,0.006717
20.529148,0.003481
20.536133,0.000301
20.542601,-0.002771
20.549458,-0.006178
20.555193,-0.008809
20.562052,-0.012262
20.571226,-0.016466
20.576706,-0.019373
20.583860,-0.022657
20.590826,-0.025827
20.597738,-0.029051
20.604303,-0.031960
20.612679,-0.035721
20.616917,-0.037623
20.626509,-0.041735
20.632427,-0.044242
20.639458,-0.047307
20.646339,-0.050234
20.653563,-0.053378
20.659908,-0.055962
20.666090,-0.058272
20.673204,-0.061072
20.682489,-0.064756
20.688906,-0.067099
20.695969,-0.069831
20.702879,-0.072456
20.709839,-0.075024
20.716507,-0.077511
20.725822,-0.080724
20.729906,-0.082069
20.739569,-0.085404
20.745386,-0.087427
20.752792,-0.089845
20.759743,-0.092383
20.765318,-0.094051
20.768507,-0.095253
20.770088,-0.095636
20.770771,-0.096001
20.769615,-0.095513
20.769617,-0.094704
20.770203,-0.095170
20.770859,-0.095647
20.770761,-0.095195
20.770159,-0.094987
20.769983,-0.094982
20.769861,-0.094953
20.769842,-0.094693
20.769760,-0.094603
20.769753,-0.094553
20.770191,-0.094909
20.769861,-0.094585
20.769793,-0.094388
20.769743,-0.094638
20.769753,-0.094679
20.769794,-0.094463
20.769859,-0.094557
20.769560,-0.094464
20.769800,-0.094655
20.769630,-0.094609
20.769512,-0.094556
20.769590,-0.094745
20.769360,-0.094638
20.769743,-0.094654
20.769686,-0.094563
20.769598,-0.094485
20.769970,-0.094563
20.769548,-0.094334
20.769632,-0.094514
20.769512,-0.094469
20.769499,-0.094316
20.769590,-0.094448
20.769207,-0.094436
20.769012,-0.094416
20.769100,-0.094349
20.768629,-0.094373
20.768738,-0.094365
20.768835,-0.094368
20.768747,-0.094278
20.768494,-0.094422
20.768526,-0.094492
20.768572,-0.094539
20.768505,-0.094430
20.768497,-0.094471
20.768177,-0.094695
20.768412,-0.094596
20.768553,-0.094503
20.767933,-0.094613
20.768217,-0.094429
20.768547,-0.094277
20.769390,-0.092208
20.771465,-0.088899
20.774641,-0.083720
20.777512,-0.078390
20.781687,-0.070735
20.787369,-0.060641
20.790245,-0.055123
20.793877,-0.048691
20.797012,-0.042688
20.801144,-0.035227
20.804659,-0.028541
20.807344,-0.023160
20.810724,-0.016742
20.815481,-0.007288
20.817848,-0.002536
20.821344,0.004590
20.824017,0.010496
20.825800,0.013660
20.826557,0.015099
20.826427,0.014842
20.825518,0.014705
20.825788,0.015086
20.825861,0.014900
20.825500,0.014792
20.825653,0.014414
20.825472,0.014743
20.825914,0.016727
20.826729,0.019859
20.828112,0.025361
20.830135,0.035866
20.831366,0.042634
20.832991,0.050182
20.834288,0.057913
20.835436,0.064992
20.836679,0.072367
20.837641,0.078834
20.838976,0.085423
20.840559,0.093944
20.841898,0.103023
20.843214,0.109982
20.844515,0.117643
20.845463,0.124405
20.846430,0.131966
20.847393,0.139081
20.848375,0.146636
20.849726,0.156409
20.850470,0.162477
20.851385,0.170143
20.852083,0.177679
20.852863,0.185178
20.853487,0.192429
20.854357,0.202148
20.854715,0.206508
20.855480,0.216355
20.856028,0.223510
20.856596,0.231033
20.857052,0.238376
20.857565,0.246189
20.857998,0.253179
20.858246,0.259867
20.858702,0.267510
20.858950,0.276931
20.859247,0.283856
20.859425,0.291212
20.859772,0.298824
20.859814,0.307109
20.859993,0.314748
20.860147,0.320565
20.860222,0.328008
20.860304,0.338364
20.860291,0.344619
20.860083,0.352203
20.860092,0.359970
20.860107,0.367305
20.859768,0.375272
20.859556,0.381084
20.859421,0.388345
20.859085,0.399526
20.858730,0.405550
20.858505,0.413044
20.858032,0.420178
20.857590,0.428659
20.857122,0.436508
20.856741,0.442387
20.856184,0.449854
20.855541,0.458934
20.855051,0.466843
20.854355,0.474549
20.853815,0.480752
20.853083,0.488115
20.852434,0.495577
20.851648,0.503292
20.850880,0.509854
20.849844,0.519113
20.848816,0.527286
20.847952,0.533851
20.846941,0.541609
20.846125,0.548650
20.845144,0.556175
20.844021,0.565080
20.843306,0.569864
20.841822,0.580434
20.840950,0.586032
20.839529,0.593740
20.838245,0.601302
20.836872,0.609111
20.835711,0.615832
20.834307,0.622378
20.833937,0.624718
20.833309,0.627415
20.833677,0.627293
20.833204,0.625841
20.832920,0.626056
20.833191,0.626334
20.832617,0.626347
20.832970,0.626519
20.832956,0.626376
20.832760,0.626443
20.832758,0.626218
20.832787,0.626098
20.832821,0.625974
20.832527,0.626097
20.832516,0.626186
20.832552,0.625850
20.832533,0.625911
20.832592,0.625778
20.832554,0.625763
20.832653,0.625747
20.832653,0.625654
20.832581,0.625584
20.832430,0.625742
20.832603,0.625425
20.832615,0.625100
20.832644,0.625150
20.832430,0.625093
20.832577,0.625037
20.832531,0.624879
20.832287,0.625039
20.832474,0.624843
20.832474,0.624784
20.832546,0.624692
20.832485,0.624822
20.832737,0.624467
20.832674,0.624482
20.831213,0.625599
20.827833,0.627202
20.822334,0.629837
20.816534,0.632664
20.809280,0.636463
20.799410,0.640848
20.793333,0.643516
20.786757,0.646974
20.780058,0.649897
20.773336,0.653023
20.766703,0.655838
20.760658,0.658572
20.753759,0.661312
20.744255,0.665611
20.738224,0.667971
20.731789,0.670788
20.726175,0.673038
20.723063,0.674301
20.720921,0.674937
20.717165,0.676489
20.713512,0.677688
20.703405,0.681385
20.695623,0.683393
20.688148,0.685932
20.681040,0.688211
20.674570,0.690136
20.668047,0.692268
20.661592,0.694222
20.654022,0.696381
20.644535,0.699198
20.638191,0.700892
20.631042,0.703017
20.623903,0.704901
20.618088,0.706659
20.614952,0.707582
20.613787,0.707552
20.613871,0.707715
20.615229,0.707229
20.615419,0.707026
20.615196,0.707234
20.615177,0.707162
20.614929,0.707034
20.613338,0.706965
20.610065,0.707104
20.604042,0.707651
20.596331,0.707822
20.586401,0.707887
20.578325,0.707980
20.570612,0.707997
20.563116,0.708183
20.555727,0.708082
20.549946,0.707992
20.542158,0.708085
20.531334,0.707925
20.525593,0.707756
20.519770,0.707582
20.516027,0.707553
20.514149,0.707420
20.514709,0.707822
20.515577,0.707058
20.515730,0.706944
20.515465,0.707014
20.515448,0.706872
20.515436,0.706958
20.515762,0.706874
20.515640,0.706951
20.515577,0.706791
20.515722,0.706687
20.515896,0.706776
20.515892,0.706711
20.515900,0.706712
20.516020,0.706691
20.515869,0.706606
20.515860,0.706619
20.516064,0.706750
20.516243,0.706852
20.516045,0.706603
20.515974,0.706545
20.516214,0.706617
20.516235,0.706606
20.516478,0.706798
20.516582,0.706598
20.516615,0.706698
20.516436,0.706647
20.516735,0.706711
20.516575,0.706544
20.516800,0.706857
20.517139,0.706751
20.517073,0.706762
20.517126,0.706744
20.517200,0.706800
20.517401,0.706940
20.517307,0.706830
20.517427,0.706804
20.517418,0.706849
20.517519,0.706727
20.517447,0.706764
20.517683,0.706771
20.517757,0.706906
20.517616,0.706824
20.517023,0.705532
20.514463,0.700046
20.512617,0.695615
20.509117,0.688577
20.505669,0.680070
20.502636,0.672554
20.499840,0.666041
20.497604,0.660680
20.494749,0.653818
20.492163,0.647291
20.488289,0.638141
20.485693,0.630718
20.482716,0.623746
20.480272,0.617238
20.477701,0.610365
20.475611,0.604595
20.473234,0.597645
20.470371,0.589602
20.467333,0.581280
20.464977,0.574534
20.462334,0.567182
20.459959,0.560031
20.457510,0.553002
20.455469,0.546636
20.452547,0.537300
20.451048,0.532703
20.448196,0.523812
20.445799,0.516098
20.443808,0.509361
20.441776,0.502435
20.439774,0.495220
20.437857,0.488815
20.435759,0.481410
20.432894,0.471579
20.431166,0.465096
20.429096,0.457660
20.427195,0.450206
20.425438,0.442784
20.423681,0.435714
20.422373,0.430014
20.420546,0.422407
20.418165,0.412264
20.416779,0.406209
20.415171,0.399086
20.413767,0.391857
20.412313,0.384782
20.410709,0.376937
20.409458,0.370962
20.408047,0.363257
20.406075,0.353376
20.404926,0.346814
20.403450,0.339064
20.402275,0.331670
20.401049,0.324473
20.399813,0.317478
20.398859,0.310851
20.397705,0.303732
20.396173,0.293634
20.395277,0.287108
20.394136,0.279824
20.393169,0.272516
20.392153,0.264981
20.391308,0.257758
20.390516,0.251520
20.389603,0.243815
20.388494,0.235004
20.388287,0.231475
20.387789,0.229159
20.387182,0.227056
20.386681,0.224800
20.386299,0.222527
20.385782,0.220723
20.385061,0.218038
20.383841,0.213899
20.381277,0.205782
20.378498,0.197598
20.376024,0.190017
20.372948,0.183378
20.370691,0.176248
20.368181,0.170495
20.365065,0.163499
20.362812,0.156761
20.359133,0.149001
20.356339,0.141578
20.353529,0.134674
20.350897,0.127667
20.348293,0.120546
20.346178,0.114605
20.342558,0.105184
20.340034,0.097969
20.337963,0.092526
20.334908,0.085157
20.331940,0.077440
20.329155,0.070439
20.325880,0.063896
20.323423,0.058501
20.320004,0.051693
20.314665,0.042583
20.311733,0.037215
20.307455,0.030650
20.303228,0.024313
20.299263,0.018165
20.294714,0.012520
20.290236,0.006494
20.285727,0.001109
20.281603,-0.003709
20.275133,-0.011410
20.269928,-0.016564
20.264809,-0.022003
20.259602,-0.026941
20.253723,-0.032287
20.249355,-0.036278
20.243269,-0.041164
20.235350,-0.047893
20.230051,-0.051481
20.224066,-0.055920
20.218124,-0.060372
20.212263,-0.064920
20.206018,-0.069153
20.201754,-0.072582
20.194927,-0.077298
20.186377,-0.083615
20.181822,-0.087191
20.175186,-0.091829
20.168938,-0.096575
20.162949,-0.100823
20.155972,-0.105690
20.151024,-0.109503
20.144981,-0.113462
20.135918,-0.118709
20.130728,-0.121866
20.124376,-0.125271
20.117802,-0.128387
20.111084,-0.131697
20.104052,-0.134650
20.098824,-0.136791
20.091576,-0.139636
20.081312,-0.143136
20.075436,-0.145099
20.068281,-0.147097
20.061184,-0.149056
20.053457,-0.150785
20.046825,-0.152264
20.040237,-0.153542
20.033484,-0.154636
20.022530,-0.156445
20.016232,-0.156994
20.008759,-0.157594
20.001379,-0.158280
19.993576,-0.158437
19.986258,-0.158661
19.980034,-0.158672
19.969919,-0.158270
19.962486,-0.157921
19.956017,-0.157333
19.948631,-0.156605
19.941484,-0.155652
19.934727,-0.154550
19.926935,-0.153086
19.920509,-0.151573
19.913126,-0.150041
19.903337,-0.147311
19.896942,-0.145279
19.889994,-0.143002
19.882706,-0.140382
19.875998,-0.138068
19.868935,-0.134959
19.863258,-0.132693
19.856487,-0.129587
19.847233,-0.124881
19.841782,-0.122128
19.835213,-0.118207
19.828850,-0.114469
19.822712,-0.110514
19.816399,-0.106378
19.810968,-0.102548
19.805090,-0.098502
19.798937,-0.093431
19.791958,-0.089475
19.785681,-0.084561
19.779408,-0.079894
19.773294,-0.075726
19.768049,-0.071778
19.762466,-0.067737
19.756069,-0.063426
19.747938,-0.057641
19.742519,-0.053744
19.736425,-0.049328
19.730211,-0.044957
19.724026,-0.040472
19.718227,-0.036490
19.712952,-0.032699
19.706694,-0.028086
19.698679,-0.022409
19.693510,-0.018786
19.687037,-0.014123
19.681055,-0.009714
19.675169,-0.005395
19.669571,-0.001470
19.663790,0.002773
19.657423,0.007272
19.651289,0.011370
19.644049,0.016626
19.637537,0.020517
19.631380,0.025085
19.625004,0.029149
19.618303,0.033511
19.613239,0.036777
19.607080,0.040775
19.598227,0.046190
19.593359,0.049233
19.586561,0.053460
19.580160,0.057456
19.573681,0.061337
19.567987,0.064689
19.561592,0.068535
19.555004,0.072331
19.546495,0.077211
19.540459,0.080492
19.533756,0.084388
19.528158,0.087329
19.521749,0.090753
19.514330,0.094838
19.508814,0.097823
19.502218,0.101197
19.492559,0.106264
19.487532,0.108840
19.480497,0.112445
19.475496,0.115140
19.472389,0.116633
19.470724,0.117448
19.470928,0.117580
19.471615,0.116668
19.471579,0.116773
19.471506,0.116712
19.471497,0.116590
19.471493,0.116713
19.471218,0.116582
19.469095,0.117176
19.465874,0.117977
19.459995,0.119356
19.449467,0.121992
19.442942,0.123150
19.435278,0.124902
19.427706,0.126215
19.420498,0.128036
19.413429,0.129326
19.407681,0.130263
19.400408,0.131650
19.389723,0.133515
19.383348,0.134539
19.376446,0.135764
19.367807,0.137253
19.360083,0.138590
19.353226,0.139866
19.347250,0.140612
19.339996,0.141923
19.329126,0.143286
19.323202,0.144100
19.315844,0.145144
19.308582,0.145959
19.301119,0.146939
19.293268,0.148034
19.287109,0.148754
19.276484,0.149963
19.269289,0.150767
19.263203,0.151288
19.255367,0.152115
19.248043,0.153013
19.240265,0.153535
19.232466,0.154205
19.226898,0.154549
19.218716,0.155098
19.208170,0.155704
19.202307,0.156007
19.195240,0.156371
19.187323,0.156677
19.179480,0.157102
19.172052,0.157458
19.166241,0.157480
19.158995,0.157791
19.148102,0.158030
19.141874,0.158191
19.134588,0.158360
19.126905,0.158326
19.119320,0.158298
19.112274,0.158327
19.105745,0.158191
19.098091,0.157980
19.087736,0.157921
19.082022,0.157861
19.073883,0.157726
19.065992,0.157525
19.059149,0.157330
19.051685,0.157182
19.045244,0.156772
19.037409,0.156559
19.030226,0.156100
19.020857,0.155642
19.012856,0.155114
19.005535,0.154475
18.997961,0.154061
18.991049,0.153410
18.984430,0.153036
18.976709,0.152171
18.969484,0.151626
18.960548,0.150890
18.952379,0.150094
18.944893,0.149399
