x_m,y_m
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
8.118521,10.197330
